CODIGO,GENERO,ESTUDIANTE,FACULTAD,PROGRAMA,SEDE,JORNADA,SEMESTRE,PERIODO
100423020643,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020644,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020645,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020646,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020647,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020648,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020649,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020650,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020651,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020652,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020653,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020654,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
103423020855,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020856,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020857,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020858,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020859,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020860,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020861,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020862,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020863,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020864,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020865,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020866,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,1,2023.2
103423020867,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020868,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020869,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020870,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020871,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020872,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020873,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,0,2023.2
103423020874,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,1,2023.2
103423020875,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,1,2023.2
103423020876,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020877,M,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020878,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103423020879,F,Regular,Facultad de Artes,Diseño Gráfico,POPAYAN,DIURNO,2,2023.2
103223020880,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020881,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020882,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020883,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020885,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020886,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020887,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020888,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020889,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020890,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020891,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020892,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020893,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020894,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
104623020095,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020096,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020097,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104623020098,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020099,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020100,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020101,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020102,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020103,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020104,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020105,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020106,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020107,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104623020108,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020109,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020110,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020111,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104623020112,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020113,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
100423020655,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020656,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020657,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020658,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020659,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020660,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020661,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020662,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020663,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020664,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
100423020665,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020666,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020667,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020668,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,1,2023.2
104623020114,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020115,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020116,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020117,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020118,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020119,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020120,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020121,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020122,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020123,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020124,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020125,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020126,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020127,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104623020128,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020129,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020130,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020131,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104623020132,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020133,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104623020134,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020135,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020136,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104623020137,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020138,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020139,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020141,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020142,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020143,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
104623020144,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,1,2023.2
104623020145,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería de Sistemas,POPAYAN,DIURNO,2,2023.2
103023020319,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020320,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020321,M,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020322,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020323,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020324,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020325,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020326,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020327,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020328,M,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020329,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020330,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
100423020669,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,4,2023.2
100423020670,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020671,F,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020672,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100423020673,M,Regular,Facultad de Ingeniería Civil,Ingeniería Civil,POPAYAN,DIURNO,2,2023.2
100623020675,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623020676,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623020677,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623020678,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623020679,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623020680,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623020681,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623020682,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623020683,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623020684,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623020685,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623020686,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623020688,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
100623020690,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623020691,F,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,1,2023.2
100623020692,M,Regular,Facultad de Ingeniería Electrónica y Telecomunicaciones,Ingeniería Electrónica y Telecomunicaciones,POPAYAN,DIURNO,2,2023.2
103223020895,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020896,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020897,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020898,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020899,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020900,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020901,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020902,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020903,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,3,2023.2
103223020904,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020905,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020906,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020907,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020908,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020909,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020910,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020911,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020912,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020913,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,1,2023.2
103223020914,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020915,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
103223020916,M,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
100423020917,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020918,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020919,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020920,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020921,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020922,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020923,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020924,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020925,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020926,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020927,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020928,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020929,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020930,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020931,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020932,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020933,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,0,2023.2
100423020934,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020935,F,Regular,Facultad de Ciencias Agrarias,Ingeniería Agroindustrial,POPAYAN,DIURNO,2,2023.2
100423020936,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020937,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
100423020938,M,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020939,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,1,2023.2
100423020940,F,Regular,Facultad de Ciencias Agrarias,Ingenieria Agroindustrial Diurno - Sede Santander de Quilichao,SANTANDER DE QUILICHAO,DIURNO,2,2023.2
103023020331,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,1,2023.2
103023020332,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020333,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020334,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020335,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,1,2023.2
103023020336,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020337,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023020338,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,3,2023.2
103023021279,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023021280,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023021281,F,Primiparo,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,2,2023.2
103023021282,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,1,2023.2
103023021283,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Biología,POPAYAN,DIURNO,1,2023.2
102223021284,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Ingeniería Física,POPAYAN,DIURNO,1,2023.2
102223021285,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Ingeniería Física,POPAYAN,DIURNO,1,2023.2
102223021286,F,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Ingeniería Física,POPAYAN,DIURNO,2,2023.2
102223021287,M,Regular,"Facultad de Ciencias Naturales, Exactas y de la Educación",Ingeniería Física,POPAYAN,DIURNO,1,2023.2
